The Internet Journal of Pulmonary Medicine	Journal	Not yet registered		http://www.ispub.com/journal/the-internet-journal-of-pulmonary-medicine/
Revista Finlay	Journal	collected from a compatible aggregator		http://revfinlay.sld.cu/index.php/finlay
Postępy Higieny i Medycyny Doświadczalnej	Journal	collected from a compatible aggregator		https://phmd.pl/resources/html/
Biodiversity Data Journal	Journal	collected from a compatible aggregator		http://bdj.pensoft.net
Ekonomski Anali	Journal	collected from a compatible aggregator		http://www.ekof.bg.ac.rs/publikacije/casopisi/ekonomski-anali/
Asian Pacific Journal of Tropical Biomedicine	Journal	collected from a compatible aggregator		http://www.apjtb.org/
BANTAO Journal	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/bj
Revista Turpade	Journal	Not yet registered		https://revistaturpade.delasalle.edu.mx/index.php/turpade/index
Baghdad Science Journal	Journal	collected from a compatible aggregator		http://bsj.uobaghdad.edu.iq/index.php/BSJ
Alpine and Mediterranean Quaternary	Journal	collected from a compatible aggregator		https://amq.aiqua.it/index.php/amq/index
Diversitas Journal	Journal	collected from a compatible aggregator		http://www.kentron.ifal.edu.br/index.php/diversitas_journal/index
Mašiny i Ustanovki: Proektirovanie, Razrabotka i Èkspluataciâ	Journal	collected from a compatible aggregator		http://maplants.elpub.ru
International Journal of Nuclear Security	Journal	collected from a compatible aggregator		http://trace.tennessee.edu/ijns
Praxis Medica	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journalDetails.aspx?issn=0350-8773&amp;lang=en
Journal of Physical Fitness and Sports Medicine	Journal	collected from a compatible aggregator		http://www.jspfsm.umin.ne.jp/JPFSM/index.html
International Journal of Information Science and Management	Journal	collected from a compatible aggregator		https://ijism.ricest.ac.ir/index.php/ijism
Sleep Disorders	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/sd/
Swiss Medical Forum = Schweizerisches Medizin-Forum	Journal	collected from a compatible aggregator		http://www.medicalforum.ch
Joannea Botanik	Journal	Not yet registered		http://www.museum-joanneum.at/studienzentrum-naturkunde/botanik/publikationen/joannea-botanik
Trends in Information Management	Journal	Not yet registered		http://www.inflibnet.ac.in/ojs/index.php/TRIM/index
Jurnal Pendidikan Geografi	Journal	collected from a compatible aggregator		http://journal2.um.ac.id/index.php/jpg
Kufa Review	Journal	Not yet registered		http://www.uokufa.edu.iq/journals/index.php/Kufa_Review
Science &amp; Technology Studies	Journal	Not yet registered		https://sciencetechnologystudies.journal.fi/index
Acta Musei Silesiae: Scientiae Naturales	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/cszma
Ondina - Ondine	Journal	collected from a compatible aggregator		https://papiro.unizar.es/ojs/index.php/ond/index
Forma y Función	Journal	collected from a compatible aggregator		http://www.revistas.unal.edu.co/index.php/formayfuncion
Tropical Diseases, Travel Medicine and Vaccines	Journal	collected from a compatible aggregator		https://tdtmvjournal.biomedcentral.com
Mütefekkir	Journal	collected from a compatible aggregator		http://mutefekkir.aksaray.edu.tr
Etkileşim	Journal	collected from a compatible aggregator		https://dergipark.org.tr/en/pub/usuifade
Philologica Canariensia	Journal	collected from a compatible aggregator		http://ojsspdc.ulpgc.es/ojs/index.php/PhilCan
Нотатки сучасної біології	Journal	collected from a compatible aggregator		https://journalbio.vnu.edu.ua
Journal of Molecular Signaling	Journal	Not yet registered		http://www.jmolecularsignaling.com/
Scientific Journal of Control Engineering	Journal	Not yet registered		http://www.sj-ce.org/
Gynecologic Oncology Reports	Journal	collected from a compatible aggregator		http://www.journals.elsevier.com/gynecologic-oncology-reports/
Clinical Diabetes and Endocrinology	Journal	collected from a compatible aggregator		https://clindiabetesendo.biomedcentral.com
Trauma Monthly	Journal	collected from a compatible aggregator		http://www.traumamon.com
Revista CIDOB d'Afers Internacionals	Journal	collected from a compatible aggregator		http://www.cidob.org/en/publications/(filter)/53216
Mathematical and Computational Applications	Journal	collected from a compatible aggregator		http://www.mdpi.com/journal/mca
Politics and Society	Journal	collected from a compatible aggregator		https://en.nbpublish.com/engpsm/
Asia Pacific Journal on Computational Engineering	Journal	collected from a compatible aggregator		http://www.apjcen.com
Journal of Accounting and Investment	Journal	collected from a compatible aggregator		http://journal.umy.ac.id/index.php/ai/index
MHSalud	Journal	collected from a compatible aggregator		http://www.una.ac.cr/mhsalud/
Journal of Molecular Pathology	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/jmp
Itinerarios Educativos	Journal	collected from a compatible aggregator		https://bibliotecavirtual.unl.edu.ar/publicaciones/index.php/Itinerarios
Acta Commercii	Journal	collected from a compatible aggregator		https://actacommercii.co.za/index.php/acta
Archives of Psychiatry Research	Journal	collected from a compatible aggregator		http://apr.kbcsm.hr/
Journal of Tethys	Journal	Not yet registered		http://jtethys.org/
Journal of Process Management and New Technologies	Journal	collected from a compatible aggregator		http://www.japmnt.com
Munibe Ciencias Naturales	Journal	collected from a compatible aggregator		http://www.aranzadi.eus/munibe-natur-zientziak
Revista del Hospital Italiano de Buenos Aires	Journal	Not yet registered		https://ojs.hospitalitaliano.org.ar/index.php/revistahi/index
Reflexus	Journal	collected from a compatible aggregator		http://revista.faculdadeunida.com.br/index.php/reflexus
Patrimônio e Memória	Journal	Not yet registered		http://pem.assis.unesp.br/index.php/pem
Journal of Bone Oncology	Journal	collected from a compatible aggregator		http://www.journals.elsevier.com/journal-of-bone-oncology/
Al Khawarizmi	Journal	collected from a compatible aggregator		https://jurnal.ar-raniry.ac.id/index.php/alkhawarizmi/
Journal of the Anthropological Society of Oxford	Journal	collected from a compatible aggregator		https://www.anthro.ox.ac.uk/jaso
Artefact	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journalDetails.aspx?issn=2406-3134&amp;lang=en
IEEE Journal of Microwaves	Journal	collected from a compatible aggregator		https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9171629
Jurnal Teknologi Industri Pertanian	Journal	collected from a compatible aggregator		http://journal.ipb.ac.id/index.php/jurnaltin
AJOG Global Reports	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/ajog-global-reports
The Saint Anselm Journal	Journal	Not yet registered		http://www.anselm.edu/Institutes-Centers-and-the-Arts/Institute-for-Saint-Anselm-Studies/Saint-Anselm-Journal.htm
Journal of Nanomaterials	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/jnm/
Kartografija i Geoinformacije	Journal	collected from a compatible aggregator		http://kig.kartografija.hr
Revista Opinião Jurídica	Journal	collected from a compatible aggregator		http://periodicos.unichristus.edu.br/index.php/opiniaojuridica
Data Science Journal	Journal	collected from a compatible aggregator		http://datascience.codata.org/
Tiempo Devorado	Journal	collected from a compatible aggregator		https://revistes.uab.cat/tdevorado
Journal de Ciencias Sociales	Journal	collected from a compatible aggregator		https://dspace.palermo.edu/ojs/index.php/jcs/index
Acta Agrícola y Pecuaria	Journal	collected from a compatible aggregator		http://aap.uaem.mx/index.php/agricolaypecuaria
Journal of Ecology and Environment	Journal	collected from a compatible aggregator		http://www.jecoenv.org
Kalbų Studijos	Journal	collected from a compatible aggregator		https://kalbos.ktu.lt/index.php/KStud/
Pakistan Journal of Statistics and Operation Research	Journal	collected from a compatible aggregator		http://www.pjsor.com
PLoS Pathogens	Journal	collected from a compatible aggregator		https://journals.plos.org/plospathogens/
Digital Journal of Ophthalmology	Journal	collected from a compatible aggregator		http://www.djo.harvard.edu/
Komputika	Journal	collected from a compatible aggregator		https://ojs.unikom.ac.id/index.php/komputika/index
Via Litterae	Journal	Not yet registered		http://www.unucseh.ueg.br/vialitterae/
Journal of Advanced Computer Science & Technology	Journal	collected from a compatible aggregator		http://www.sciencepubco.com/index.php/JACST
International Journal of Biomedicine and Public Health	Journal	collected from a compatible aggregator		http://www.ijbmph.com/
Aleph	Journal	collected from a compatible aggregator		http://aleph-alger2.edinum.org
Revista Chilena de Derecho : Publicado por la Facultad de Derecho Universidad Católica de Chile	Journal	collected from a compatible aggregator		http://www.scielo.cl/scielo.php?script=sci_serial&pid=0718-3437&lng=es&nrm=iso
LET: Linguistics, Literature and English Teaching Journal	Journal	collected from a compatible aggregator		https://jurnal.uin-antasari.ac.id/index.php/let/index
Computation	Journal	collected from a compatible aggregator		http://www.mdpi.com/journal/computation
Stedelijk Studies	Journal	collected from a compatible aggregator		https://stedelijkstudies.com
Фізика атмосфери та геокосмосу	Journal	collected from a compatible aggregator		https://www.phag.org.ua/index.php/phag
Advanced Powder Materials	Journal	Not yet registered		https://www.keaipublishing.com/en/journals/advanced-powder-materials/
Euclid	Journal	collected from a compatible aggregator		http://jurnal.ugj.ac.id/index.php/Euclid
Pragmática Sociocultural	Journal	collected from a compatible aggregator		https://www.degruyter.com/view/j/soprag
Iranian Journal of Clinical Infectious Diseases	Journal	collected from a compatible aggregator		http://www.journals.sbmu.ac.ir/ijcid
طب کار	Journal	collected from a compatible aggregator		http://tkj.ssu.ac.ir
Reproductive Medicine	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/reprodmed
Practical Research in Innovation Management &amp; Entrepreneurship	Journal	Not yet registered		http://prime.teithessaly.gr/
Boletim Goiano de Geografia	Journal	collected from a compatible aggregator		http://revistas.ufg.br/index.php/bgg
Historica	Journal	Not yet registered		https://historica.osu.eu/
Elephant & Castle : Laboratorio dell'immaginario	Journal	Not yet registered		http://cav.unibg.it/elephant_castle
Journal of Innovation in Educational and Cultural Research	Journal	collected from a compatible aggregator		http://jiecr.org/index.php/jiecr
Revista de Lingüística y Lenguas Aplicadas	Journal	collected from a compatible aggregator		http://polipapers.upv.es/index.php/rdlyla
Bio-grafía	Journal	collected from a compatible aggregator		http://revistas.pedagogica.edu.co/index.php/bio-grafia
Revista de Medicina Veterinaria	Journal	collected from a compatible aggregator		https://ciencia.lasalle.edu.co/mv/
Revista Española de Orientación y Psicopedagogía	Journal	collected from a compatible aggregator		http://www.uned.es/reop
Transactions of A. Razmadze Mathematical Institute	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/transactions-of-a-razmadze-mathematical-institute/
La Nouvelle Revue du Travail	Journal	collected from a compatible aggregator		http://nrt.revues.org/
Cadmus	Journal	collected from a compatible aggregator		http://www.cadmusjournal.org/
Хабаршы. Психология және социология сериясы	Journal	collected from a compatible aggregator		https://bulletin-psysoc.kaznu.kz/index.php/1-psy/index
Psikohumaniora: Jurnal Penelitian Psikologi	Journal	collected from a compatible aggregator		https://journal.walisongo.ac.id/index.php/Psikohumaniora
Art-Sanat	Journal	collected from a compatible aggregator		https://iupress.istanbul.edu.tr/en/journal/art-sanat/home
Journal of Tropical Medicine	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/jtm/
Hispanic Issues On Line	Journal	collected from a compatible aggregator		http://spanport.cla.umn.edu/publications/HispanicIssues/Online_Main.html
Paisagem e Ambiente	Journal	collected from a compatible aggregator		http://www.revistas.usp.br/paam/
ACS Materials Au	Journal	collected from a compatible aggregator		https://pubs.acs.org/journal/amacgu
Journal of Hematology	Journal	collected from a compatible aggregator		http://www.jh.elmerpress.com/index.php/jh
Pesticidi i Fitomedicina	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journalDetails.aspx?issn=1820-3949&amp;lang=en
CELEHIS	Journal	Not yet registered		http://fh.mdp.edu.ar/revistas/index.php/celehis
Fronteras de la Historia	Journal	collected from a compatible aggregator		http://www.redalyc.org/revista.oa?id=833
Cumhuriyet Science Journal	Journal	collected from a compatible aggregator		http://dergipark.gov.tr/csj
Revista de Psicología	Journal	collected from a compatible aggregator		https://revistas.unlp.edu.ar/revpsi/index
Revista de Administração IMED	Journal	collected from a compatible aggregator		http://seer.imed.edu.br/index.php/raimed/index
Physical Therapy Korea	Journal	Not yet registered		https://www.ptkorea.org/main.html
Medien- &amp; Kommunikationswissenschaft	Journal	Not yet registered		https://www.m-und-k.nomos.de/en/
Iranian Rehabilitation Journal	Journal	collected from a compatible aggregator		http://irj.uswr.ac.ir/
Open Fuels and Energy Science Journal	Journal	collected from a compatible aggregator		http://www.bentham.org/open/toefj
Online Journal of Communication and Media Technologies	Journal	collected from a compatible aggregator		http://www.ojcmt.net
Conflict Studies	Journal	collected from a compatible aggregator		https://en.nbpublish.com/engcfm/
Journal of Achievements in Materials and Manufacturing Engineering	Journal	collected from a compatible aggregator		http://www.journalamme.org/
Al-Tanzim: Jurnal Manajemen Pendidikan Islam	Journal	collected from a compatible aggregator		https://ejournal.unuja.ac.id/index.php/al-tanzim/index
Современная ревматология	Journal	collected from a compatible aggregator		http://mrj.ima-press.net/index.php/mrj
تحقیقات کتابداری و اطلاع‌رسانی دانشگاهی	Journal	Not yet registered		https://jlib.ut.ac.ir/?lang=en
Journal of Ottoman Legacy Studies	Journal	collected from a compatible aggregator		http://www.osmanlimirasi.net/eng
Global Bioethics Enquiry	Journal	Not yet registered		https://globalbioethicsenquiry.com/
FACETS	Journal	collected from a compatible aggregator		http://www.facetsjournal.com/
Turkish Journal of Electrical Power and Energy Systems	Journal	Not yet registered		https://tepesjournal.org/EN
Connection Science	Journal	Not yet registered		https://www.tandfonline.com/journals/ccos
Radiography Open	Journal	collected from a compatible aggregator		https://journals.oslomet.no/index.php/radopen/index
Health Expectations	Journal	collected from a compatible aggregator		http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1369-7625
V Care For Life Sciences Journal	Journal	Not yet registered		http://vcareforlife.org/vcfl-science-journal
Community Eye Health Journal	Journal	collected from a compatible aggregator		http://www.cehjournal.org
Comparative Migration Studies	Journal	collected from a compatible aggregator		http://www.comparativemigrationstudies.com
UMT Education Review	Journal	collected from a compatible aggregator		https://journals.umt.edu.pk/index.php/uer
Załącznik Kulturoznawczy	Journal	Not yet registered		http://zalacznik.uksw.edu.pl/en
Revista de Investigación en Didáctica de las Ciencias Sociales	Journal	collected from a compatible aggregator		https://mascvuex.unex.es/revistas/index.php/reidics/index
Grasas y Aceites	Journal	collected from a compatible aggregator		http://grasasyaceites.revistas.csic.es/index.php/grasasyaceites
Debater a Europa	Journal	collected from a compatible aggregator		https://impactum-journals.uc.pt/debatereuropa
Texas Heart Institute Journal	Journal	collected from a compatible aggregator		http://www.pubmedcentral.nih.gov/tocrender.fcgi?action=archive&journal=92
Catedral Tomada: Revista de Crítica Literaria Latinoamericana	Journal	collected from a compatible aggregator		http://catedraltomada.pitt.edu
Latin American Journal of Economics	Journal	collected from a compatible aggregator		http://www.scielo.cl/scielo.php?script=sci_serial&pid=0719-0433&lng=en&nrm=iso
Лëд и снег	Journal	collected from a compatible aggregator		http://ice-snow.igras.ru/
Acta Universitatis Danubius: Juridica	Journal	collected from a compatible aggregator		https://dj.univ-danubius.ro/index.php/AUDJ/index
IoT	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/IoT
TIJAB (The International Journal of Applied Business)	Journal	collected from a compatible aggregator		https://e-journal.unair.ac.id/TIJAB
Jurnal Energi Dan Manufaktur	Journal	collected from a compatible aggregator		http://ojs.unud.ac.id/index.php/jem
Japanese Journal of Medical Mycology	Journal	collected from a compatible aggregator		http://www.jsmm.org/magazine/magazine.html
Revista Intercontinental de Psicología y Educación	Journal	Not yet registered		http://www.redalyc.org/revista.oa?id=802
Advances in Horticultural Science	Journal	collected from a compatible aggregator		https://oaj.fupress.net/index.php/ahs
New Balkan Politics	Journal	Not yet registered		http://www.newbalkanpolitics.org.mk/
Káñina	Journal	collected from a compatible aggregator		https://revistas.ucr.ac.cr/index.php/kanina
Jurnal Kebidanan Kestra	Journal	Not yet registered		https://ejournal.medistra.ac.id/index.php/JKK
Journal of Literature and Science	Journal	collected from a compatible aggregator		http://www.literatureandscience.org
Farmacéuticos Comunitarios	Journal	collected from a compatible aggregator		http://farmaceuticoscomunitarios.org/
Aesthetic Surgery Journal Open Forum	Journal	Not yet registered		https://academic.oup.com/asjopenforum
Фотобіологія та фотомедицина	Journal	collected from a compatible aggregator		https://periodicals.karazin.ua/photomedicine/index
Journal of Craniomaxillofacial Research	Journal	collected from a compatible aggregator		https://jcr.tums.ac.ir
APMBA (Asia Pacific Management and Business Application)	Journal	collected from a compatible aggregator		http://apmba.ub.ac.id/index.php/apmba/index
Debates en Sociología	Journal	collected from a compatible aggregator		https://revistas.pucp.edu.pe/index.php/debatesensociologia
Regeneration, Reconstruction &amp; Restoration	Journal	collected from a compatible aggregator		http://journals.sbmu.ac.ir/tripleR/index
Acta Universitatis Lodziensis: Folia Sociologica	Journal	collected from a compatible aggregator		https://wydawnictwo.uni.lodz.pl/redakcje-czasopism/acta-universitatis-lodziensis-folia-sociologica/
African Journal of Urology	Journal	collected from a compatible aggregator		https://afju.springeropen.com
Journal of Hydroinformatics	Journal	collected from a compatible aggregator		https://iwaponline.com/jh
Information Technology Journal	Journal	collected from a compatible aggregator		http://scialert.net/jindex.php?issn=1812-5638
Plant Biotechnology Persa	Journal	collected from a compatible aggregator		http://pbp.medilam.ac.ir/index.php?sid=1&amp;slc_lang=en
Water Resources and Industry	Journal	collected from a compatible aggregator		http://www.journals.elsevier.com/water-resources-and-industry/
Journal of Health Policy and Management	Journal	collected from a compatible aggregator		http://thejhpm.com/
Soil Systems	Journal	collected from a compatible aggregator		http://www.mdpi.com/journal/soilsystems
Parse Journal	Journal	collected from a compatible aggregator		https://parsejournal.com
Borneo Journal of Pharmacy	Journal	collected from a compatible aggregator		http://journal.umpalangkaraya.ac.id/index.php/bjop
Toloo-e-behdasht	Journal	collected from a compatible aggregator		http://tbj.ssu.ac.ir/index.php?slc_lang=en&amp;sid=1
Clinical and Translational Science	Journal	collected from a compatible aggregator		http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1752-8062
Wellcome Open Research	Journal	collected from a compatible aggregator		https://wellcomeopenresearch.org/
Agrimor: Jurnal Agribisnis Lahan Kering	Journal	collected from a compatible aggregator		https://savana-cendana.id/index.php/AG
Journal of the Japan Petroleum Institute	Journal	collected from a compatible aggregator		http://www.jstage.jst.go.jp/browse/jpi
Igdir University Journal of Social Sciences	Journal	Not yet registered		http://sosbilder.igdir.edu.tr/English/Anasayfa.aspx
Applied Linguistics Research Journal	Journal	collected from a compatible aggregator		http://alrjournal.com
Българска кардиология	Journal	collected from a compatible aggregator		https://journal.bgcardio.org/
Big Data Mining and Analytics	Journal	Not yet registered		https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8254253
Safety &amp; Fire Technology	Journal	collected from a compatible aggregator		https://sft.cnbop.pl/en
Radiation Protection and Environment	Journal	collected from a compatible aggregator		http://www.rpe.org.in
Ekuilibrium: Jurnal Ilmiah Bidan Ilmu Ekonomi	Journal	collected from a compatible aggregator		https://journal.umpo.ac.id/index.php/ekuilibrium
Ulumuddin	Journal	Not yet registered		https://jurnal.ucy.ac.id/index.php/agama_islam
NursingPlus Open	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/nursingplus-open/
Telecom	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/telecom
Acc Cietna	Journal	Not yet registered		https://revistas.usat.edu.pe/index.php/cietna
International Journal of Multicultural Education	Journal	collected from a compatible aggregator		http://ijme-journal.org/index.php/ijme
International Journal of Education	Journal	collected from a compatible aggregator		http://ejournal.upi.edu/index.php/ije/index
Gestão &amp; Produção	Journal	collected from a compatible aggregator		http://www.scielo.br/scielo.php?pid=0104-530X&amp;script=sci_serial
Ethnographic Studies	Journal	Not yet registered		http://www.ethnographicstudies.org
International Journal of Sustainable Engineering	Journal	Not yet registered		https://www.tandfonline.com/journals/tsue20
Revista de Pesquisa e Educação Jurídica	Journal	collected from a compatible aggregator		http://indexlaw.org/index.php/rpej/index
Journal of Rhinology	Journal	collected from a compatible aggregator		https://www.j-rhinology.org/
Synergies Pays Scandinaves	Journal	collected from a compatible aggregator		https://gerflint.fr/synergies-pays-scandinaves
BJR|case reports	Journal	collected from a compatible aggregator		https://www.birpublications.org/bjrcr
Journal of the International Society of Sports Nutrition	Journal	collected from a compatible aggregator		https://www.tandfonline.com/journals/rssn
Educación y Ciudad	Journal	collected from a compatible aggregator		http://revistas.idep.edu.co/index.php/educacion-y-ciudad/index
Archaeologia Lituana	Journal	collected from a compatible aggregator		http://www.journals.vu.lt/archaeologia-lituana/
Estudios Gerenciales	Journal	collected from a compatible aggregator		http://www.icesi.edu.co/estudios_gerenciales/en/
Advances in Nephrology	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/an/
Advances in Medicine	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/amed/
Economic and Business Review	Journal	collected from a compatible aggregator		https://www.ebrjournal.net/home/
Mass Spectrometry Letters	Journal	collected from a compatible aggregator		http://www.msletters.org
Gospodarka Narodowa. The Polish Journal of Economics	Journal	collected from a compatible aggregator		https://gnpje.sgh.waw.pl/
International Journal of Knowledge Content Development and Technology	Journal	collected from a compatible aggregator		http://ijkcdt.net/
Revista Família, Ciclos de Vida e Saúde no Contexto Social	Journal	collected from a compatible aggregator		https://seer.uftm.edu.br/revistaeletronica/index.php/refacs/index
Engineered Regeneration	Journal	collected from a compatible aggregator		http://www.keaipublishing.com/en/journals/engineered-regeneration/
Case Reports in Obstetrics and Gynecology	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/criog/
Open Access Medical Statistics	Journal	collected from a compatible aggregator		http://www.dovepress.com/open-access-medical-statistics-journal
Revista Brasileira de Biometria	Journal	Not yet registered		http://www.biometria.ufla.br
Electronic Proceedings in Theoretical Computer Science	Journal	collected from a compatible aggregator		http://eptcs.org/
Electrica	Journal	collected from a compatible aggregator		https://electricajournal.org/EN
Andes	Journal	collected from a compatible aggregator		http://www.scielo.org.ar/scielo.php?script=sci_serial&amp;pid=1668-8090&amp;lng=es&amp;nrm=iso
Tidsskrift for Kjønnsforskning	Journal	collected from a compatible aggregator		https://www.idunn.no/journal/tfk
Electronic Journal of Polish Agricultural Universities	Journal	collected from a compatible aggregator		http://www.ejpau.media.pl/
Lecturae Tropatorum	Journal	collected from a compatible aggregator		http://www.lt.unina.it/
The Journal of Pathology: Clinical Research	Journal	collected from a compatible aggregator		http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2056-4538
Комплексные исследования детства	Journal	Not yet registered		https://kid-journal.ru/
Vitruvio: International Journal of Architectural Technology and Sustainability	Journal	collected from a compatible aggregator		http://polipapers.upv.es/index.php/vitruvio
Geografická revue	Journal	collected from a compatible aggregator		http://www.fpv.umb.sk/geo-revue/
Bìologìčnij Vìsnik Melìtopolʹsʹkogo Deržavnogo Pedagogìčnogo Universitetu Imenì Bogdana Hmelʹnicʹkogo	Journal	collected from a compatible aggregator		http://ojs.mdpu.org.ua/index.php/biol
Ziglôbitha	Journal	collected from a compatible aggregator		https://www.ziglobitha.org/
Transilvania	Journal	collected from a compatible aggregator		https://revistatransilvania.ro/
Southern African Journal of Infectious Diseases	Journal	collected from a compatible aggregator		https://sajid.co.za
The Innovation	Journal	collected from a compatible aggregator		https://www.cell.com/the-innovation
Bulletin du Centre de Recherche du Château de Versailles	Journal	collected from a compatible aggregator		http://crcv.revues.org/
Frontiers in Neuroscience	Journal	collected from a compatible aggregator		http://www.frontiersin.org/neuroscience
Journal of Purdue Undergraduate Research	Journal	collected from a compatible aggregator		http://www.jpur.org
Materials Reports: Energy	Journal	collected from a compatible aggregator		http://www.keaipublishing.com/en/journals/materials-reports-energy/
Journal of Behavioral Sciences	Journal	Not yet registered		http://www.jbs.ir/
Journal of Library Science	Journal	collected from a compatible aggregator		http://jlis.lis.ntu.edu.tw/index.php?option=com_content&amp;view=article&amp;id=16&amp;Itemid=5&amp;lang=us
Dauliyah	Journal	collected from a compatible aggregator		http://ejournal.unida.gontor.ac.id/index.php/dauliyah
Laboratorio de Arte	Journal	collected from a compatible aggregator		https://revistascientificas.us.es/index.php/LAB-ARTE/index
Mistral	Journal	Not yet registered		https://ugp.rug.nl/Mistral/index
And	Journal	Not yet registered		https://www.and-architettura.it
Contexto	Journal	collected from a compatible aggregator		http://revistas.uexternado.edu.co/index.php?journal=contexto
Journal of Asian Rural Studies	Journal	collected from a compatible aggregator		http://pasca.unhas.ac.id/ojs/index.php/jars/index
Grain &amp; Oil Science and Technology	Journal	collected from a compatible aggregator		http://www.keaipublishing.com/en/journals/grain-and-oil-science-and-technology/
Ilomata International Journal of Tax and Accounting	Journal	Not yet registered		https://www.ilomata.org/index.php/ijtc
Runa	Journal	collected from a compatible aggregator		http://revistascientificas.filo.uba.ar/index.php/runa
Law and Contemporary Problems : a Quarterly Published by the Duke University, School of Law	Journal	collected from a compatible aggregator		http://www.law.duke.edu/journals/lcp/
Arab Universities Journal of Agricultural Sciences	Journal	collected from a compatible aggregator		https://ajs.journals.ekb.eg/
Journal of Literary Studies	Journal	Not yet registered		https://unisapressjournals.co.za/index.php/jls/index
Open Engineering	Journal	collected from a compatible aggregator		https://www.degruyter.com/journal/key/eng/html
Estudos Bíblicos	Journal	Not yet registered		https://revista.abib.org.br/EB/index
International Journal of Computer & Communication Engineering Research	Journal	Not yet registered		http://www.ijccer.org
Diálogo das Letras	Journal	collected from a compatible aggregator		http://periodicos.apps.uern.br/index.php/DDL/index
Molecular Cytogenetics	Journal	collected from a compatible aggregator		https://molecularcytogenetics.biomedcentral.com/
Rostocker Mathematisches Kolloquium	Journal	collected from a compatible aggregator		http://www.math.uni-rostock.de/math/pub/romako/index.html
Caspian Journal of Internal Medicine	Journal	collected from a compatible aggregator		http://www.caspjim.com
International Journal of Basic Science in Medicine	Journal	collected from a compatible aggregator		http://ijbsm.zbmu.ac.ir
Wschód Europy	Journal	Not yet registered		https://journals.umcs.pl/we/index
Phycology	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/phycology
Differenz	Journal	collected from a compatible aggregator		https://revistascientificas.us.es/index.php/Differenz/index
Ars Adriatica	Journal	collected from a compatible aggregator		http://hrcak.srce.hr/arsadriatica
Revista Trías	Journal	Not yet registered		http://www.revistatrias.pro.br
International Journal of Applied Mechanics and Engineering	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/ijame
Revista Mexicana de Angiología	Journal	collected from a compatible aggregator		https://www.rmangiologia.com
New Approaches in Sport Sciences	Journal	collected from a compatible aggregator		http://nass.atu.ac.ir/
Thermal Medicine	Journal	collected from a compatible aggregator		https://www.jstage.jst.go.jp/browse/thermalmed
Revista de Estudios Socioeducativos	Journal	collected from a compatible aggregator		https://revistas.uca.es/index.php/ReSed/index
Proceedings of the Japan Academy, Series B Physical and Biological Sciences	Journal	collected from a compatible aggregator		http://www.jstage.jst.go.jp/browse/pjab
Journal of Information Science Theory and Practice	Journal	collected from a compatible aggregator		http://www.jistap.org/
Arte, Individuo y Sociedad	Journal	collected from a compatible aggregator		http://revistas.ucm.es/index.php/ARIS/
Language, Literature, and Interdisciplinary Studies	Journal	Not yet registered		http://ellids.com/
Edukacja Muzyczna	Journal	collected from a compatible aggregator		https://czasopisma.ujd.edu.pl/index.php/EM/index
Organon	Journal	collected from a compatible aggregator		http://seer.ufrgs.br/organon
ISRN Pharmacology	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/isrn.pharmacology/
Asian Journal for Mathematics Education	Journal	Not yet registered		https://journals.sagepub.com/description/MEA
Revista de Economía Crítica	Journal	collected from a compatible aggregator		http://revistaeconomiacritica.org/
Jurnal Of English Language And Education	Journal	collected from a compatible aggregator		http://ejurnal.mercubuana-yogya.ac.id/index.php/jele
Geologia Croatica	Journal	collected from a compatible aggregator		http://www.geologia-croatica.hr/index.php/GC
Sakarya Üniversitesi İlahiyat Fakültesi Dergisi	Journal	Not yet registered		http://dergipark.gov.tr/sakaifd
Egyptian Academic Journal of Biological Sciences. A, Entomology	Journal	collected from a compatible aggregator		https://eajbsa.journals.ekb.eg/
Professional Health Journal	Journal	collected from a compatible aggregator		https://www.ojsstikesbanyuwangi.com/index.php/PHJ/index
